,ds,dv,dt,method,acc
127,CIFAR10,MNIST,NotMNIST,NeuronActivationPatterns/VGG,0.969290733337402
128,CIFAR10,MNIST,CIFAR100,NeuronActivationPatterns/VGG,0.94854998588562
129,CIFAR10,MNIST,TinyImagenet,NeuronActivationPatterns/VGG,0.948000013828278
130,CIFAR10,FashionMNIST,UniformNoise,NeuronActivationPatterns/VGG,0.964900016784668
131,CIFAR10,FashionMNIST,NormalNoise,NeuronActivationPatterns/VGG,0.964900016784668
132,CIFAR10,FashionMNIST,MNIST,NeuronActivationPatterns/VGG,0.958599984645844
133,CIFAR10,FashionMNIST,NotMNIST,NeuronActivationPatterns/VGG,0.964323878288269
134,CIFAR10,FashionMNIST,CIFAR100,NeuronActivationPatterns/VGG,0.953599989414215
135,CIFAR10,FashionMNIST,TinyImagenet,NeuronActivationPatterns/VGG,0.954150021076202
136,CIFAR10,NotMNIST,UniformNoise,NeuronActivationPatterns/VGG,0.981599986553192
137,CIFAR10,NotMNIST,NormalNoise,NeuronActivationPatterns/VGG,0.973900020122528
138,CIFAR10,NotMNIST,MNIST,NeuronActivationPatterns/VGG,0.941950023174286
139,CIFAR10,NotMNIST,FashionMNIST,NeuronActivationPatterns/VGG,0.942499995231628
140,CIFAR10,NotMNIST,CIFAR100,NeuronActivationPatterns/VGG,0.928399980068207
141,CIFAR10,NotMNIST,TinyImagenet,NeuronActivationPatterns/VGG,0.929400026798248
142,CIFAR10,CIFAR100,UniformNoise,NeuronActivationPatterns/VGG,0.955150008201599
143,CIFAR10,CIFAR100,NormalNoise,NeuronActivationPatterns/VGG,0.955150008201599
144,CIFAR10,CIFAR100,MNIST,NeuronActivationPatterns/VGG,0.953649997711181
145,CIFAR10,CIFAR100,FashionMNIST,NeuronActivationPatterns/VGG,0.954800009727478
146,CIFAR10,CIFAR100,NotMNIST,NeuronActivationPatterns/VGG,0.955030977725983
147,CIFAR10,CIFAR100,TinyImagenet,NeuronActivationPatterns/VGG,0.954150021076202
148,CIFAR10,TinyImagenet,UniformNoise,NeuronActivationPatterns/VGG,0.96085000038147
149,CIFAR10,TinyImagenet,NormalNoise,NeuronActivationPatterns/VGG,0.96085000038147
150,CIFAR10,TinyImagenet,MNIST,NeuronActivationPatterns/VGG,0.956849992275238
151,CIFAR10,TinyImagenet,FashionMNIST,NeuronActivationPatterns/VGG,0.95880001783371
152,CIFAR10,TinyImagenet,NotMNIST,NeuronActivationPatterns/VGG,0.960692167282104
153,CIFAR10,TinyImagenet,CIFAR100,NeuronActivationPatterns/VGG,0.956149995326996
154,CIFAR100,UniformNoise,NormalNoise,NeuronActivationPatterns/VGG,0.868250012397766
155,CIFAR100,UniformNoise,MNIST,NeuronActivationPatterns/VGG,0.816449999809265
156,CIFAR100,UniformNoise,FashionMNIST,NeuronActivationPatterns/VGG,0.81725001335144
157,CIFAR100,UniformNoise,NotMNIST,NeuronActivationPatterns/VGG,0.616161048412323
158,CIFAR100,UniformNoise,CIFAR10,NeuronActivationPatterns/VGG,0.780799984931946
159,CIFAR100,UniformNoise,STL10,NeuronActivationPatterns/VGG,0.808624982833862
160,CIFAR100,UniformNoise,TinyImagenet,NeuronActivationPatterns/VGG,0.80465966463089
