,ds,dv,dt,method,acc
8532,CIFAR100,NotMNIST,TinyImagenet,MSEKNNSVM/8,0.5053402781486511
8533,CIFAR100,CIFAR10,UniformNoise,MSEKNNSVM/8,0.4970499873161316
8534,CIFAR100,CIFAR10,NormalNoise,MSEKNNSVM/8,0.39239999651908875
8535,CIFAR100,CIFAR10,MNIST,MSEKNNSVM/8,0.5378000140190125
8536,CIFAR100,CIFAR10,FashionMNIST,MSEKNNSVM/8,0.46445000171661377
8537,CIFAR100,CIFAR10,NotMNIST,MSEKNNSVM/8,0.5575197339057922
8538,CIFAR100,CIFAR10,STL10,MSEKNNSVM/8,0.5485625267028809
8539,CIFAR100,CIFAR10,TinyImagenet,MSEKNNSVM/8,0.5502094030380249
8540,CIFAR100,STL10,UniformNoise,MSEKNNSVM/8,0.20215000212192535
8541,CIFAR100,STL10,NormalNoise,MSEKNNSVM/8,0.20215000212192535
8542,CIFAR100,STL10,MNIST,MSEKNNSVM/8,0.6978499889373779
8543,CIFAR100,STL10,FashionMNIST,MSEKNNSVM/8,0.6442999839782715
8544,CIFAR100,STL10,NotMNIST,MSEKNNSVM/8,0.6902905106544495
8545,CIFAR100,STL10,CIFAR10,MSEKNNSVM/8,0.5382499694824219
8546,CIFAR100,STL10,TinyImagenet,MSEKNNSVM/8,0.5554973483085632
8547,CIFAR100,TinyImagenet,UniformNoise,MSEKNNSVM/8,0.2162499874830246
8548,CIFAR100,TinyImagenet,NormalNoise,MSEKNNSVM/8,0.2162499874830246
8549,CIFAR100,TinyImagenet,MNIST,MSEKNNSVM/8,0.7044000029563904
8550,CIFAR100,TinyImagenet,FashionMNIST,MSEKNNSVM/8,0.6273499727249146
8551,CIFAR100,TinyImagenet,NotMNIST,MSEKNNSVM/8,0.7014526724815369
8552,CIFAR100,TinyImagenet,CIFAR10,MSEKNNSVM/8,0.5390499830245972
8553,CIFAR100,TinyImagenet,STL10,MSEKNNSVM/8,0.5455625057220459
8554,STL10,UniformNoise,NormalNoise,BinaryClassifier/Resnet,0.9942500591278076
8555,STL10,UniformNoise,MNIST,BinaryClassifier/Resnet,0.5
8556,STL10,UniformNoise,FashionMNIST,BinaryClassifier/Resnet,0.5
8557,STL10,UniformNoise,NotMNIST,BinaryClassifier/Resnet,0.5
8558,STL10,UniformNoise,CIFAR100,BinaryClassifier/Resnet,0.5
8559,STL10,UniformNoise,TinyImagenet,BinaryClassifier/Resnet,0.5
8560,STL10,NormalNoise,UniformNoise,BinaryClassifier/Resnet,1.0
8561,STL10,NormalNoise,MNIST,BinaryClassifier/Resnet,0.5
8562,STL10,NormalNoise,FashionMNIST,BinaryClassifier/Resnet,0.5
8563,STL10,NormalNoise,NotMNIST,BinaryClassifier/Resnet,0.5
8564,STL10,NormalNoise,CIFAR100,BinaryClassifier/Resnet,0.5
8565,STL10,NormalNoise,TinyImagenet,BinaryClassifier/Resnet,0.5
8566,STL10,MNIST,UniformNoise,BinaryClassifier/Resnet,0.5
8567,STL10,MNIST,NormalNoise,BinaryClassifier/Resnet,0.5
8568,STL10,MNIST,FashionMNIST,BinaryClassifier/Resnet,0.7280000448226929
8569,STL10,MNIST,NotMNIST,BinaryClassifier/Resnet,0.968250036239624
8570,STL10,MNIST,CIFAR100,BinaryClassifier/Resnet,0.5003750324249268
8571,STL10,MNIST,TinyImagenet,BinaryClassifier/Resnet,0.5002500414848328
8572,STL10,FashionMNIST,UniformNoise,BinaryClassifier/Resnet,0.5
8573,STL10,FashionMNIST,NormalNoise,BinaryClassifier/Resnet,0.5
8574,STL10,FashionMNIST,MNIST,BinaryClassifier/Resnet,1.0
8575,STL10,FashionMNIST,NotMNIST,BinaryClassifier/Resnet,0.8530000448226929
8576,STL10,FashionMNIST,CIFAR100,BinaryClassifier/Resnet,0.5018750429153442
8577,STL10,FashionMNIST,TinyImagenet,BinaryClassifier/Resnet,0.5001250505447388
8578,STL10,NotMNIST,UniformNoise,BinaryClassifier/Resnet,0.5
8579,STL10,NotMNIST,NormalNoise,BinaryClassifier/Resnet,0.5
8580,STL10,NotMNIST,MNIST,BinaryClassifier/Resnet,1.0
8581,STL10,NotMNIST,FashionMNIST,BinaryClassifier/Resnet,0.8701250553131104
8582,STL10,NotMNIST,CIFAR100,BinaryClassifier/Resnet,0.5160000324249268
8583,STL10,NotMNIST,TinyImagenet,BinaryClassifier/Resnet,0.5013750195503235
8584,STL10,CIFAR100,UniformNoise,BinaryClassifier/Resnet,0.499750018119812
8585,STL10,CIFAR100,NormalNoise,BinaryClassifier/Resnet,0.499750018119812
8586,STL10,CIFAR100,MNIST,BinaryClassifier/Resnet,0.999750018119812
8587,STL10,CIFAR100,FashionMNIST,BinaryClassifier/Resnet,0.999500036239624
8588,STL10,CIFAR100,NotMNIST,BinaryClassifier/Resnet,0.999750018119812
8589,STL10,CIFAR100,TinyImagenet,BinaryClassifier/Resnet,0.5148749947547913
8590,STL10,TinyImagenet,UniformNoise,BinaryClassifier/Resnet,0.499875009059906
8591,STL10,TinyImagenet,NormalNoise,BinaryClassifier/Resnet,0.499875009059906
8592,STL10,TinyImagenet,MNIST,BinaryClassifier/Resnet,0.9998750686645508
8593,STL10,TinyImagenet,FashionMNIST,BinaryClassifier/Resnet,0.99937504529953
8594,STL10,TinyImagenet,NotMNIST,BinaryClassifier/Resnet,0.9998750686645508
8595,STL10,TinyImagenet,CIFAR100,BinaryClassifier/Resnet,0.8057500123977661
8596,STL10,UniformNoise,NormalNoise,ODIN/VGG,0.9618750214576721
8597,STL10,UniformNoise,MNIST,ODIN/VGG,0.8752500414848328
8598,STL10,UniformNoise,FashionMNIST,ODIN/VGG,0.6898750066757202
8599,STL10,UniformNoise,NotMNIST,ODIN/VGG,0.6910000443458557
8600,STL10,UniformNoise,CIFAR100,ODIN/VGG,0.6493750214576721
8601,STL10,UniformNoise,TinyImagenet,ODIN/VGG,0.5643750429153442
8602,STL10,NormalNoise,UniformNoise,ODIN/VGG,0.9602500200271606
8603,STL10,NormalNoise,MNIST,ODIN/VGG,0.8725000619888306
8604,STL10,NormalNoise,FashionMNIST,ODIN/VGG,0.6857500076293945
8605,STL10,NormalNoise,NotMNIST,ODIN/VGG,0.6825000047683716
8606,STL10,NormalNoise,CIFAR100,ODIN/VGG,0.6453750133514404
8607,STL10,NormalNoise,TinyImagenet,ODIN/VGG,0.5625
8608,STL10,MNIST,UniformNoise,ODIN/VGG,0.9425000548362732
8609,STL10,MNIST,NormalNoise,ODIN/VGG,0.9425000548362732
8610,STL10,MNIST,FashionMNIST,ODIN/VGG,0.7591250538825989
8611,STL10,MNIST,NotMNIST,ODIN/VGG,0.7562500238418579
8612,STL10,MNIST,CIFAR100,ODIN/VGG,0.7006250619888306
8613,STL10,MNIST,TinyImagenet,ODIN/VGG,0.5950000286102295
8614,STL10,FashionMNIST,UniformNoise,ODIN/VGG,0.8920000195503235
8615,STL10,FashionMNIST,NormalNoise,ODIN/VGG,0.8920000195503235
8616,STL10,FashionMNIST,MNIST,ODIN/VGG,0.8841250538825989
8617,STL10,FashionMNIST,NotMNIST,ODIN/VGG,0.8163750171661377
8618,STL10,FashionMNIST,CIFAR100,ODIN/VGG,0.7658750414848328
8619,STL10,FashionMNIST,TinyImagenet,ODIN/VGG,0.6451250314712524
8620,STL10,NotMNIST,UniformNoise,ODIN/VGG,0.8963750600814819
8621,STL10,NotMNIST,NormalNoise,ODIN/VGG,0.8963750600814819
8622,STL10,NotMNIST,MNIST,ODIN/VGG,0.8871250152587891
8623,STL10,NotMNIST,FashionMNIST,ODIN/VGG,0.8198750615119934
8624,STL10,NotMNIST,CIFAR100,ODIN/VGG,0.7637500166893005
8625,STL10,NotMNIST,TinyImagenet,ODIN/VGG,0.6428750157356262
8626,STL10,CIFAR100,UniformNoise,ODIN/VGG,0.8362500667572021
8627,STL10,CIFAR100,NormalNoise,ODIN/VGG,0.8362500667572021
8628,STL10,CIFAR100,MNIST,ODIN/VGG,0.8355000615119934
8629,STL10,CIFAR100,FashionMNIST,ODIN/VGG,0.815250039100647
8630,STL10,CIFAR100,NotMNIST,ODIN/VGG,0.8115000128746033
8631,STL10,CIFAR100,TinyImagenet,ODIN/VGG,0.6835000514984131
8632,STL10,TinyImagenet,UniformNoise,ODIN/VGG,0.8072500228881836
8633,STL10,TinyImagenet,NormalNoise,ODIN/VGG,0.8072500228881836
8634,STL10,TinyImagenet,MNIST,ODIN/VGG,0.8068750500679016
8635,STL10,TinyImagenet,FashionMNIST,ODIN/VGG,0.796375036239624
8636,STL10,TinyImagenet,NotMNIST,ODIN/VGG,0.7945000529289246
8637,STL10,TinyImagenet,CIFAR100,ODIN/VGG,0.7757500410079956
8638,STL10,UniformNoise,NormalNoise,ODIN/Resnet,0.8578750491142273
8639,STL10,UniformNoise,MNIST,ODIN/Resnet,0.986750066280365
8640,STL10,UniformNoise,FashionMNIST,ODIN/Resnet,0.7638750076293945
8641,STL10,UniformNoise,NotMNIST,ODIN/Resnet,0.8690000176429749
8642,STL10,UniformNoise,CIFAR100,ODIN/Resnet,0.5396250486373901
8643,STL10,UniformNoise,TinyImagenet,ODIN/Resnet,0.5287500023841858
8644,STL10,NormalNoise,UniformNoise,ODIN/Resnet,0.9827500581741333
8645,STL10,NormalNoise,MNIST,ODIN/Resnet,0.9822500348091125
8646,STL10,NormalNoise,FashionMNIST,ODIN/Resnet,0.8162500262260437
8647,STL10,NormalNoise,NotMNIST,ODIN/Resnet,0.9150000214576721
8648,STL10,NormalNoise,CIFAR100,ODIN/Resnet,0.5692500472068787
8649,STL10,NormalNoise,TinyImagenet,ODIN/Resnet,0.5402500033378601
8650,STL10,MNIST,UniformNoise,ODIN/Resnet,0.9650000333786011
8651,STL10,MNIST,NormalNoise,ODIN/Resnet,0.9291250705718994
8652,STL10,MNIST,FashionMNIST,ODIN/Resnet,0.7638750076293945
8653,STL10,MNIST,NotMNIST,ODIN/Resnet,0.8670000433921814
8654,STL10,MNIST,CIFAR100,ODIN/Resnet,0.5418750047683716
8655,STL10,MNIST,TinyImagenet,ODIN/Resnet,0.518625020980835
8656,STL10,FashionMNIST,UniformNoise,ODIN/Resnet,0.937125027179718
8657,STL10,FashionMNIST,NormalNoise,ODIN/Resnet,0.937125027179718
8658,STL10,FashionMNIST,MNIST,ODIN/Resnet,0.93687504529953
8659,STL10,FashionMNIST,NotMNIST,ODIN/Resnet,0.9118750691413879
8660,STL10,FashionMNIST,CIFAR100,ODIN/Resnet,0.6363750100135803
8661,STL10,FashionMNIST,TinyImagenet,ODIN/Resnet,0.5848750472068787
8662,STL10,NotMNIST,UniformNoise,ODIN/Resnet,0.9640000462532043
8663,STL10,NotMNIST,NormalNoise,ODIN/Resnet,0.9633750319480896
8664,STL10,NotMNIST,MNIST,ODIN/Resnet,0.9635000228881836
8665,STL10,NotMNIST,FashionMNIST,ODIN/Resnet,0.8460000157356262
8666,STL10,NotMNIST,CIFAR100,ODIN/Resnet,0.6102500557899475
8667,STL10,NotMNIST,TinyImagenet,ODIN/Resnet,0.5637500286102295
8668,STL10,CIFAR100,UniformNoise,ODIN/Resnet,0.8357500433921814
8669,STL10,CIFAR100,NormalNoise,ODIN/Resnet,0.8357500433921814
8670,STL10,CIFAR100,MNIST,ODIN/Resnet,0.8357500433921814
8671,STL10,CIFAR100,FashionMNIST,ODIN/Resnet,0.7935000658035278
8672,STL10,CIFAR100,NotMNIST,ODIN/Resnet,0.8243750333786011
8673,STL10,CIFAR100,TinyImagenet,ODIN/Resnet,0.625
8674,STL10,TinyImagenet,UniformNoise,ODIN/Resnet,0.7941250205039978
8675,STL10,TinyImagenet,NormalNoise,ODIN/Resnet,0.7941250205039978
8676,STL10,TinyImagenet,MNIST,ODIN/Resnet,0.7940000295639038
8677,STL10,TinyImagenet,FashionMNIST,ODIN/Resnet,0.733875036239624
8678,STL10,TinyImagenet,NotMNIST,ODIN/Resnet,0.7595000267028809
8679,STL10,TinyImagenet,CIFAR100,ODIN/Resnet,0.6321250200271606
8680,STL10,UniformNoise,NormalNoise,REThreshold,0.9998750686645508
8681,STL10,UniformNoise,MNIST,REThreshold,0.499875009059906
8682,STL10,UniformNoise,FashionMNIST,REThreshold,0.499875009059906
8683,STL10,UniformNoise,NotMNIST,REThreshold,0.5035000443458557
8684,STL10,UniformNoise,CIFAR100,REThreshold,0.5003750324249268
8685,STL10,UniformNoise,TinyImagenet,REThreshold,0.5003750324249268
8686,STL10,NormalNoise,UniformNoise,REThreshold,0.9998750686645508
8687,STL10,NormalNoise,MNIST,REThreshold,0.499875009059906
8688,STL10,NormalNoise,FashionMNIST,REThreshold,0.499875009059906
8689,STL10,NormalNoise,NotMNIST,REThreshold,0.5035000443458557
8690,STL10,NormalNoise,CIFAR100,REThreshold,0.5002500414848328
8691,STL10,NormalNoise,TinyImagenet,REThreshold,0.5002500414848328
8692,STL10,MNIST,UniformNoise,REThreshold,0.9978750348091125
8693,STL10,MNIST,NormalNoise,REThreshold,0.9978750348091125
8694,STL10,MNIST,FashionMNIST,REThreshold,0.7285000085830688
8695,STL10,MNIST,NotMNIST,REThreshold,0.6366250514984131
8696,STL10,MNIST,CIFAR100,REThreshold,0.5146250128746033
8697,STL10,MNIST,TinyImagenet,REThreshold,0.5062500238418579
8698,STL10,FashionMNIST,UniformNoise,REThreshold,0.9616250395774841
8699,STL10,FashionMNIST,NormalNoise,REThreshold,0.9616250395774841
8700,STL10,FashionMNIST,MNIST,REThreshold,0.9616250395774841
8701,STL10,FashionMNIST,NotMNIST,REThreshold,0.784000039100647
8702,STL10,FashionMNIST,CIFAR100,REThreshold,0.5172500014305115
8703,STL10,FashionMNIST,TinyImagenet,REThreshold,0.49787503480911255
8704,STL10,NotMNIST,UniformNoise,REThreshold,0.9610000252723694
8705,STL10,NotMNIST,NormalNoise,REThreshold,0.9610000252723694
8706,STL10,NotMNIST,MNIST,REThreshold,0.9610000252723694
8707,STL10,NotMNIST,FashionMNIST,REThreshold,0.9000000357627869
8708,STL10,NotMNIST,CIFAR100,REThreshold,0.5173750519752502
8709,STL10,NotMNIST,TinyImagenet,REThreshold,0.4983750283718109
8710,STL10,CIFAR100,UniformNoise,REThreshold,0.565625011920929
8711,STL10,CIFAR100,NormalNoise,REThreshold,0.565625011920929
8712,STL10,CIFAR100,MNIST,REThreshold,0.565625011920929
8713,STL10,CIFAR100,FashionMNIST,REThreshold,0.5593750476837158
8714,STL10,CIFAR100,NotMNIST,REThreshold,0.5278750061988831
8715,STL10,CIFAR100,TinyImagenet,REThreshold,0.49787503480911255
8716,STL10,TinyImagenet,UniformNoise,REThreshold,0.7076250314712524
8717,STL10,TinyImagenet,NormalNoise,REThreshold,0.7076250314712524
8718,STL10,TinyImagenet,MNIST,REThreshold,0.7075000405311584
8719,STL10,TinyImagenet,FashionMNIST,REThreshold,0.49400001764297485
8720,STL10,TinyImagenet,NotMNIST,REThreshold,0.4220000207424164
8721,STL10,TinyImagenet,CIFAR100,REThreshold,0.5196250081062317
8722,STL10,UniformNoise,NormalNoise,REThreshold,0.49912503361701965
8723,STL10,UniformNoise,MNIST,REThreshold,0.5005000233650208
8724,STL10,UniformNoise,FashionMNIST,REThreshold,0.49937501549720764
8725,STL10,UniformNoise,NotMNIST,REThreshold,0.7070000171661377
8726,STL10,UniformNoise,CIFAR100,REThreshold,0.49937501549720764
8727,STL10,UniformNoise,TinyImagenet,REThreshold,0.5002500414848328
8728,STL10,NormalNoise,UniformNoise,REThreshold,0.9908750653266907
8729,STL10,NormalNoise,MNIST,REThreshold,0.565750002861023
8730,STL10,NormalNoise,FashionMNIST,REThreshold,0.4982500374317169
8731,STL10,NormalNoise,NotMNIST,REThreshold,0.8387500643730164
8732,STL10,NormalNoise,CIFAR100,REThreshold,0.4935000240802765
8733,STL10,NormalNoise,TinyImagenet,REThreshold,0.5011250376701355
8734,STL10,MNIST,UniformNoise,REThreshold,0.8771250247955322
8735,STL10,MNIST,NormalNoise,REThreshold,0.8771250247955322
8736,STL10,MNIST,FashionMNIST,REThreshold,0.4986250102519989
8737,STL10,MNIST,NotMNIST,REThreshold,0.8331250548362732
8738,STL10,MNIST,CIFAR100,REThreshold,0.4126250147819519
8739,STL10,MNIST,TinyImagenet,REThreshold,0.4972500205039978
8740,STL10,FashionMNIST,UniformNoise,REThreshold,0.627500057220459
8741,STL10,FashionMNIST,NormalNoise,REThreshold,0.627500057220459
8742,STL10,FashionMNIST,MNIST,REThreshold,0.6050000190734863
8743,STL10,FashionMNIST,NotMNIST,REThreshold,0.6132500171661377
8744,STL10,FashionMNIST,CIFAR100,REThreshold,0.36412501335144043
8745,STL10,FashionMNIST,TinyImagenet,REThreshold,0.5082499980926514
8746,STL10,NotMNIST,UniformNoise,REThreshold,0.952125072479248
8747,STL10,NotMNIST,NormalNoise,REThreshold,0.952125072479248
8748,STL10,NotMNIST,MNIST,REThreshold,0.7363750338554382
8749,STL10,NotMNIST,FashionMNIST,REThreshold,0.49800002574920654
8750,STL10,NotMNIST,CIFAR100,REThreshold,0.46387502551078796
8751,STL10,NotMNIST,TinyImagenet,REThreshold,0.5002500414848328
8752,STL10,CIFAR100,UniformNoise,REThreshold,0.9972500205039978
8753,STL10,CIFAR100,NormalNoise,REThreshold,0.4972500205039978
8754,STL10,CIFAR100,MNIST,REThreshold,0.5142500400543213
8755,STL10,CIFAR100,FashionMNIST,REThreshold,0.4983750283718109
8756,STL10,CIFAR100,NotMNIST,REThreshold,0.7866250276565552
8757,STL10,CIFAR100,TinyImagenet,REThreshold,0.5015000104904175
8758,STL10,TinyImagenet,UniformNoise,REThreshold,0.9968750476837158
8759,STL10,TinyImagenet,NormalNoise,REThreshold,0.49687501788139343
8760,STL10,TinyImagenet,MNIST,REThreshold,0.5178750157356262
8761,STL10,TinyImagenet,FashionMNIST,REThreshold,0.4986250102519989
8762,STL10,TinyImagenet,NotMNIST,REThreshold,0.7936250567436218
8763,STL10,TinyImagenet,CIFAR100,REThreshold,0.49812501668930054
8764,STL10,UniformNoise,NormalNoise,BCEKNNSVM/1,0.9963750243186951
8765,STL10,UniformNoise,MNIST,BCEKNNSVM/1,0.49637502431869507
8766,STL10,UniformNoise,FashionMNIST,BCEKNNSVM/1,0.49637502431869507
8767,STL10,UniformNoise,NotMNIST,BCEKNNSVM/1,0.49637502431869507
8768,STL10,UniformNoise,CIFAR100,BCEKNNSVM/1,0.4973750114440918
8769,STL10,UniformNoise,TinyImagenet,BCEKNNSVM/1,0.49675002694129944
8770,STL10,NormalNoise,UniformNoise,BCEKNNSVM/1,0.9957500696182251
8771,STL10,NormalNoise,MNIST,BCEKNNSVM/1,0.4957500100135803
8772,STL10,NormalNoise,FashionMNIST,BCEKNNSVM/1,0.4957500100135803
8773,STL10,NormalNoise,NotMNIST,BCEKNNSVM/1,0.4957500100135803
8774,STL10,NormalNoise,CIFAR100,BCEKNNSVM/1,0.49687501788139343
8775,STL10,NormalNoise,TinyImagenet,BCEKNNSVM/1,0.49675002694129944
8776,STL10,MNIST,UniformNoise,BCEKNNSVM/1,0.4828750193119049
8777,STL10,MNIST,NormalNoise,BCEKNNSVM/1,0.4828750193119049
8778,STL10,MNIST,FashionMNIST,BCEKNNSVM/1,0.7923750281333923
8779,STL10,MNIST,NotMNIST,BCEKNNSVM/1,0.9726250171661377
8780,STL10,MNIST,CIFAR100,BCEKNNSVM/1,0.5440000295639038
8781,STL10,MNIST,TinyImagenet,BCEKNNSVM/1,0.5252500176429749
8782,STL10,FashionMNIST,UniformNoise,BCEKNNSVM/1,0.4345000088214874
8783,STL10,FashionMNIST,NormalNoise,BCEKNNSVM/1,0.4345000088214874
8784,STL10,FashionMNIST,MNIST,BCEKNNSVM/1,0.9337500333786011
8785,STL10,FashionMNIST,NotMNIST,BCEKNNSVM/1,0.9327500462532043
8786,STL10,FashionMNIST,CIFAR100,BCEKNNSVM/1,0.562250018119812
8787,STL10,FashionMNIST,TinyImagenet,BCEKNNSVM/1,0.5488750338554382
8788,STL10,NotMNIST,UniformNoise,BCEKNNSVM/1,0.4866250157356262
8789,STL10,NotMNIST,NormalNoise,BCEKNNSVM/1,0.4866250157356262
8790,STL10,NotMNIST,MNIST,BCEKNNSVM/1,0.9662500619888306
8791,STL10,NotMNIST,FashionMNIST,BCEKNNSVM/1,0.7701250314712524
8792,STL10,NotMNIST,CIFAR100,BCEKNNSVM/1,0.5383750200271606
8793,STL10,NotMNIST,TinyImagenet,BCEKNNSVM/1,0.5211250185966492
8794,STL10,CIFAR100,UniformNoise,BCEKNNSVM/1,0.36412501335144043
8795,STL10,CIFAR100,NormalNoise,BCEKNNSVM/1,0.36412501335144043
8796,STL10,CIFAR100,MNIST,BCEKNNSVM/1,0.8641250133514404
8797,STL10,CIFAR100,FashionMNIST,BCEKNNSVM/1,0.8526250123977661
8798,STL10,CIFAR100,NotMNIST,BCEKNNSVM/1,0.8630000352859497
8799,STL10,CIFAR100,TinyImagenet,BCEKNNSVM/1,0.562000036239624
8800,STL10,TinyImagenet,UniformNoise,BCEKNNSVM/1,0.3267500102519989
8801,STL10,TinyImagenet,NormalNoise,BCEKNNSVM/1,0.3267500102519989
8802,STL10,TinyImagenet,MNIST,BCEKNNSVM/1,0.8267500400543213
8803,STL10,TinyImagenet,FashionMNIST,BCEKNNSVM/1,0.8211250305175781
8804,STL10,TinyImagenet,NotMNIST,BCEKNNSVM/1,0.8257500529289246
8805,STL10,TinyImagenet,CIFAR100,BCEKNNSVM/1,0.5649999976158142
8806,STL10,UniformNoise,NormalNoise,VAEKNNSVM/1,0.9945000410079956
8807,STL10,UniformNoise,MNIST,VAEKNNSVM/1,0.4945000112056732
8808,STL10,UniformNoise,FashionMNIST,VAEKNNSVM/1,0.4945000112056732
8809,STL10,UniformNoise,NotMNIST,VAEKNNSVM/1,0.4945000112056732
8810,STL10,UniformNoise,CIFAR100,VAEKNNSVM/1,0.4960000216960907
8811,STL10,UniformNoise,TinyImagenet,VAEKNNSVM/1,0.49637502431869507
8812,STL10,NormalNoise,UniformNoise,VAEKNNSVM/1,0.9942500591278076
8813,STL10,NormalNoise,MNIST,VAEKNNSVM/1,0.4945000112056732
8814,STL10,NormalNoise,FashionMNIST,VAEKNNSVM/1,0.4945000112056732
8815,STL10,NormalNoise,NotMNIST,VAEKNNSVM/1,0.4945000112056732
8816,STL10,NormalNoise,CIFAR100,VAEKNNSVM/1,0.4960000216960907
8817,STL10,NormalNoise,TinyImagenet,VAEKNNSVM/1,0.49637502431869507
8818,STL10,MNIST,UniformNoise,VAEKNNSVM/1,0.4507500231266022
8819,STL10,MNIST,NormalNoise,VAEKNNSVM/1,0.4507500231266022
8820,STL10,MNIST,FashionMNIST,VAEKNNSVM/1,0.8480000495910645
8821,STL10,MNIST,NotMNIST,VAEKNNSVM/1,0.940000057220459
8822,STL10,MNIST,CIFAR100,VAEKNNSVM/1,0.5615000128746033
8823,STL10,MNIST,TinyImagenet,VAEKNNSVM/1,0.5381250381469727
8824,STL10,FashionMNIST,UniformNoise,VAEKNNSVM/1,0.42662501335144043
8825,STL10,FashionMNIST,NormalNoise,VAEKNNSVM/1,0.42662501335144043
8826,STL10,FashionMNIST,MNIST,VAEKNNSVM/1,0.9122500419616699
8827,STL10,FashionMNIST,NotMNIST,VAEKNNSVM/1,0.9205000400543213
8828,STL10,FashionMNIST,CIFAR100,VAEKNNSVM/1,0.5633750557899475
8829,STL10,FashionMNIST,TinyImagenet,VAEKNNSVM/1,0.5443750023841858
8830,STL10,NotMNIST,UniformNoise,VAEKNNSVM/1,0.4846250116825104
8831,STL10,NotMNIST,NormalNoise,VAEKNNSVM/1,0.4846250116825104
8832,STL10,NotMNIST,MNIST,VAEKNNSVM/1,0.8357500433921814
8833,STL10,NotMNIST,FashionMNIST,VAEKNNSVM/1,0.7703750133514404
8834,STL10,NotMNIST,CIFAR100,VAEKNNSVM/1,0.5356250405311584
8835,STL10,NotMNIST,TinyImagenet,VAEKNNSVM/1,0.5177500247955322
8836,STL10,CIFAR100,UniformNoise,VAEKNNSVM/1,0.2538750171661377
8837,STL10,CIFAR100,NormalNoise,VAEKNNSVM/1,0.2538750171661377
8838,STL10,CIFAR100,MNIST,VAEKNNSVM/1,0.753000020980835
8839,STL10,CIFAR100,FashionMNIST,VAEKNNSVM/1,0.752625048160553
8840,STL10,CIFAR100,NotMNIST,VAEKNNSVM/1,0.753125011920929
8841,STL10,CIFAR100,TinyImagenet,VAEKNNSVM/1,0.5532500147819519
8842,STL10,TinyImagenet,UniformNoise,VAEKNNSVM/1,0.2905000150203705
8843,STL10,TinyImagenet,NormalNoise,VAEKNNSVM/1,0.2905000150203705
8844,STL10,TinyImagenet,MNIST,VAEKNNSVM/1,0.7891250252723694
8845,STL10,TinyImagenet,FashionMNIST,VAEKNNSVM/1,0.7881250381469727
8846,STL10,TinyImagenet,NotMNIST,VAEKNNSVM/1,0.7895000576972961
8847,STL10,TinyImagenet,CIFAR100,VAEKNNSVM/1,0.5615000128746033
8848,STL10,UniformNoise,NormalNoise,MSEKNNSVM/1,0.9946250319480896
8849,STL10,UniformNoise,MNIST,MSEKNNSVM/1,0.4946250319480896
8850,STL10,UniformNoise,FashionMNIST,MSEKNNSVM/1,0.4946250319480896
8851,STL10,UniformNoise,NotMNIST,MSEKNNSVM/1,0.4946250319480896
8852,STL10,UniformNoise,CIFAR100,MSEKNNSVM/1,0.4958750307559967
8853,STL10,UniformNoise,TinyImagenet,MSEKNNSVM/1,0.4957500100135803
8854,STL10,NormalNoise,UniformNoise,MSEKNNSVM/1,0.9856250286102295
8855,STL10,NormalNoise,MNIST,MSEKNNSVM/1,0.4856250286102295
8856,STL10,NormalNoise,FashionMNIST,MSEKNNSVM/1,0.4856250286102295
8857,STL10,NormalNoise,NotMNIST,MSEKNNSVM/1,0.4856250286102295
8858,STL10,NormalNoise,CIFAR100,MSEKNNSVM/1,0.4910000264644623
8859,STL10,NormalNoise,TinyImagenet,MSEKNNSVM/1,0.4910000264644623
8860,STL10,MNIST,UniformNoise,MSEKNNSVM/1,0.47562500834465027
8861,STL10,MNIST,NormalNoise,MSEKNNSVM/1,0.47562500834465027
8862,STL10,MNIST,FashionMNIST,MSEKNNSVM/1,0.7977500557899475
8863,STL10,MNIST,NotMNIST,MSEKNNSVM/1,0.952875018119812
8864,STL10,MNIST,CIFAR100,MSEKNNSVM/1,0.5394999980926514
8865,STL10,MNIST,TinyImagenet,MSEKNNSVM/1,0.5270000100135803
8866,STL10,FashionMNIST,UniformNoise,MSEKNNSVM/1,0.43275001645088196
8867,STL10,FashionMNIST,NormalNoise,MSEKNNSVM/1,0.43275001645088196
8868,STL10,FashionMNIST,MNIST,MSEKNNSVM/1,0.9251250624656677
8869,STL10,FashionMNIST,NotMNIST,MSEKNNSVM/1,0.9251250624656677
8870,STL10,FashionMNIST,CIFAR100,MSEKNNSVM/1,0.5590000152587891
8871,STL10,FashionMNIST,TinyImagenet,MSEKNNSVM/1,0.546625018119812
8872,STL10,NotMNIST,UniformNoise,MSEKNNSVM/1,0.4933750331401825
8873,STL10,NotMNIST,NormalNoise,MSEKNNSVM/1,0.4933750331401825
8874,STL10,NotMNIST,MNIST,MSEKNNSVM/1,0.8785000443458557
8875,STL10,NotMNIST,FashionMNIST,MSEKNNSVM/1,0.7122500538825989
8876,STL10,NotMNIST,CIFAR100,MSEKNNSVM/1,0.515625
8877,STL10,NotMNIST,TinyImagenet,MSEKNNSVM/1,0.5107499957084656
8878,STL10,CIFAR100,UniformNoise,MSEKNNSVM/1,0.3255000114440918
8879,STL10,CIFAR100,NormalNoise,MSEKNNSVM/1,0.3255000114440918
8880,STL10,CIFAR100,MNIST,MSEKNNSVM/1,0.8252500295639038
8881,STL10,CIFAR100,FashionMNIST,MSEKNNSVM/1,0.8127500414848328
